id,remitente,asunto,contenido,enlaces,adjuntos,label
9000592,alertas@banorte.com,Tu tarjeta está lista para entrega,Tu tarjeta terminación ****7279 está lista en la sucursal seleccionada.,https://www.afirme.com/,,ham
9000844,notificaciones@scotiabank.com.mx,Código de verificación de un solo uso,Se actualizó tu información de contacto correctamente.,https://www.banorte.com/,,ham
9001922,reembolso@afirme.mx-login.safe-verify.com,Actualiza tu token de seguridad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,comprobante.html,spam
9000112,banca.en.linea@banorte.com,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.santander.com.mx/,movimientos.csv,ham
9000531,banca.en.linea@afirme.com,Programación de transferencia exitosa,Tu tarjeta terminación ****1810 está lista en la sucursal seleccionada.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
9001854,noreply@bancoazteca-verify.io,"Reembolso disponible, confirma tus datos",Valida tu token para mantener activa la banca movil.,http://update-token.top/session,acuse.rar,spam
9000630,notificaciones@ci-bank.com,Actualización de datos completada,Has recibido una transferencia por $5297.26 de Ana Torres.,https://www.bancoppel.com/,comprobante_pago.pdf,ham
9001332,reembolso@hsbc-alerta.support,"Reembolso disponible, confirma tus datos",Valida tu token para mantener activa la banca movil.,http://safe-check-login.xyz/auth,,spam
9000824,banca.en.linea@banbajio.com,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****0835 está lista en la sucursal seleccionada.,,comprobante_pago.pdf,ham
9001387,noreply@ci-bank.mx-login.safe-verify.com,Tu cuenta será cerrada en 24 horas,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://ci-bank.mx-login.safe-verify.com/login,factura.zip,spam
9000891,no-reply@santander.com.mx,Aviso de domiciliación ejecutada,Confirmamos el pago por $8848.79 de tu tarjeta terminación ****5339.,https://www.inbursa.com/,movimientos.csv,ham
9000821,pagos@banregio.com,Actualización de datos completada,Tu tarjeta terminación ****5593 está lista en la sucursal seleccionada.,https://www.afirme.com/,estado_cuenta.pdf,ham
9001892,seguridad@banregio-alerta.support,"Reembolso disponible, confirma tus datos",Actualiza tu metodo de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,token_instalador.exe,spam
9000315,soporte@hsbc.com.mx,Recordatorio de corte de tarjeta,La transferencia programada para 2 de abril quedó registrada.,https://www.inbursa.com/,movimientos.csv,ham
9001190,reembolso@secure-bancoppel.com-account.org,Actualiza tu token de seguridad,Inicia sesion para activar tu bonificacion.,http://verify-identidad.link/login,comprobante.html,spam
9000115,estado.cuenta@banorte.com,Actualización de datos completada,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",,estado_cuenta.pdf,ham
9000255,banca.en.linea@bancoppel.com,Transferencia recibida,Confirmamos el pago por $4113.31 de tu tarjeta terminación ****3193.,,ticket_pago.pdf,ham
9001981,reintegro@bbva.mx-login.safe-verify.com,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://verify-identidad.link/login,acuse.rar,spam
9000750,pagos@bancoppel.com,Notificación de acceso desde nuevo dispositivo,Confirmamos el pago por $1320.87 de tu tarjeta terminación ****9409.,,comprobante_pago.pdf,ham
9000781,seguridad@ci-bank.com,Transferencia recibida,La transferencia programada para 20 de diciembre quedó registrada.,,estado_cuenta.pdf,ham
9000966,tokens@banregio.com,Aviso de domiciliación ejecutada,La domiciliación por $2305.11 se aplicó a tu cuenta ****4577.,,aviso_domiciliacion.pdf,ham
9000522,no-reply@ci-bank.com,Confirmación de pago de tarjeta,Tu tarjeta terminación ****1709 está lista en la sucursal seleccionada.,https://www.hsbc.com.mx/,estado_cuenta.pdf,ham
9000026,alertas@afirme.com,Compra con tarjeta terminación ****4181,Confirmamos el pago por $7467.47 de tu tarjeta terminación ****4181.,,estado_cuenta.pdf,ham
9000665,pagos@santander.com.mx,Notificación de acceso desde nuevo dispositivo,Has recibido una transferencia por $10277.45 de Juan Pérez.,,ticket_pago.pdf,ham
9001399,reintegro@bbva-alerta.support,Comprueba tu dispositivo para continuar,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,,comprobante.html,spam
9001850,actualizacion@banbajio-identidad.info,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,,,spam
9000119,no-reply@citibanamex.com,Transferencia recibida,Se registró un cargo por $6531.86 en comercio MERCADOLIBRE el 13 de octubre.,https://www.bancoppel.com/,estado_cuenta.pdf,ham
9000267,seguridad@santander.com.mx,Compra con tarjeta terminación ****8394,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.bbva.mx/,aviso_domiciliacion.pdf,ham
9001678,reintegro@banorte-identidad.info,Confirma tarjeta terminación ****4825,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://verify-identidad.link/login,factura.zip,spam
9001538,reintegro@banregio-identidad.info,"Pago rechazado, actualiza tu método",Actualiza tu metodo de pago para evitar cargos adicionales.,http://mx-account-secure.info/verify,acuse.rar,spam
9001530,verificacion@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://secure-payments.support/confirm,app_seguridad.apk,spam
9001778,noreply@banorte.mx.reintegro.live,Recibe bonificación por lealtad,Se requiere un pago unico administrativo para liberar tu paquete.,,acuse.rar,spam
9001115,reembolso@hsbc.mx.reintegro.live,Comprueba tu dispositivo para continuar,Se requiere un pago unico administrativo para liberar tu paquete.,http://verify-identidad.link/login,comprobante.html,spam
9001060,noreply@banregio.mx-login.safe-verify.com,Préstamo aprobado — revise su estatus,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,,factura.zip,spam
9000520,banca.en.linea@afirme.com,Estado de cuenta disponible,Has recibido una transferencia por $9174.19 de Luis García.,https://www.cibanco.com/,,ham
9000910,comunicaciones@inbursa.com,Programación de transferencia exitosa,Confirmamos el pago por $1674.78 de tu tarjeta terminación ****4883.,https://www.cibanco.com/,aviso_domiciliacion.pdf,ham
9001743,verificacion@secure-citibanamex.com-account.org,"Actividad inusual, valida tu sesión",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://mx-account-secure.info/verify,app_seguridad.apk,spam
9001420,seguridad@banbajio-seguridad.com.co,"Actividad inusual, valida tu sesión",Inicia sesion para activar tu bonificacion.,http://bit.ly/banco-verify-123,factura.zip,spam
9000754,pagos@santander.com.mx,Estado de cuenta disponible,Tu estado de cuenta de marzo ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
9001759,verificacion@banbajio-verify.io,Bloqueo temporal de tu cuenta,Actualiza tu metodo de pago para evitar cargos adicionales.,http://banbajio-verify.io/login,app_seguridad.apk,spam
9000028,alertas@citibanamex.com,Estado de cuenta disponible,Se registró un cargo por $11536.18 en comercio MERCADOLIBRE el 25 de enero.,https://www.bancoazteca.com.mx/,,ham
9001529,soporte@bancoazteca.mx.reintegro.live,Recibe bonificación por lealtad,"Para evitar el cierre, inicia sesion y verifica aqui.",http://bancoazteca.mx.reintegro.live/login,comprobante.html,spam
9000647,no-reply@ci-bank.com,Estado de cuenta disponible,La domiciliación por $9583.49 se aplicó a tu cuenta ****1366.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
9000692,notificaciones@ci-bank.com,Aviso de domiciliación ejecutada,Tu código de verificación es 036742. No lo compartas con nadie.,,movimientos.csv,ham
9001256,help-desk@bancoppel.mx.reintegro.live,"Reembolso disponible, confirma tus datos",Confirma tu informacion y actualiza tus preguntas de seguridad.,http://bancoppel.mx.reintegro.live/login,factura.zip,spam
9000087,alertas@citibanamex.com,Recordatorio de corte de tarjeta,La transferencia programada para 1 de diciembre quedó registrada.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
9000905,tokens@hsbc.com.mx,Transferencia recibida,Se actualizó tu información de contacto correctamente.,,comprobante_pago.pdf,ham
9000360,servicio.cliente@ci-bank.com,Transferencia recibida,Tu estado de cuenta de mayo ya está disponible en banca en línea.,https://www.hsbc.com.mx/,,ham
9000835,soporte@afirme.com,Recordatorio de corte de tarjeta,Se actualizó tu información de contacto correctamente.,,estado_cuenta.pdf,ham
9001346,seguridad@bancoazteca.mx-login.safe-verify.com,Verifica tu identidad para evitar suspensión,Valida tu token para mantener activa la banca movil.,http://bancoazteca.mx-login.safe-verify.com/login,app_seguridad.apk,spam
9001937,reintegro@afirme-alerta.support,Tu cuenta será cerrada en 24 horas,"Para evitar el cierre, inicia sesion y verifica aqui.",http://afirme-alerta.support/login,,spam
9000014,alertas@banorte.com,Tu tarjeta está lista para entrega,La domiciliación por $5582.50 se aplicó a tu cuenta ****3702.,,estado_cuenta.pdf,ham
9000336,banca.en.linea@bbva.mx,Notificación de acceso desde nuevo dispositivo,La transferencia programada para 24 de febrero quedó registrada.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
9001079,noreply@inbursa-identidad.info,Recibe bonificación por lealtad,Actualiza tu metodo de pago para evitar cargos adicionales.,http://secure-payments.support/confirm,comprobante.html,spam
9000968,no-reply@santander.com.mx,Programación de transferencia exitosa,La domiciliación por $5920.47 se aplicó a tu cuenta ****1149.,,ticket_pago.pdf,ham
9000978,seguridad@afirme.com,Tu tarjeta está lista para entrega,Tu código de verificación es 928073. No lo compartas con nadie.,https://www.banregio.com/,,ham
9001835,identidad@hsbc-seguridad.com.mx.co,Bloqueo temporal de tu cuenta,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://hsbc-seguridad.com.mx.co/login,token_instalador.exe,spam
9000089,soporte@afirme.com,Confirmación de pago de tarjeta,Has recibido una transferencia por $5301.48 de Luis García.,https://www.hsbc.com.mx/,estado_cuenta.pdf,ham
9001814,soporte@ci-bank-alerta.support,Actualiza tu token de seguridad,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://ci-bank-alerta.support/login,app_seguridad.apk,spam
9000319,pagos@bbva.mx,Alerta de movimiento en tu cuenta,Confirmamos el pago por $6740.22 de tu tarjeta terminación ****0613.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
9001466,reembolso@banregio.mx.reintegro.live,"Reembolso disponible, confirma tus datos",Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://secure-payments.support/confirm,comprobante.html,spam
9001651,noreply@ci-bank-seguridad.com.co,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca movil.,http://ci-bank-seguridad.com.co/login,app_seguridad.apk,spam
9001818,seguridad@scotiabank-verify.io,Bloqueo temporal de tu cuenta,Actualiza tu metodo de pago para evitar cargos adicionales.,http://scotiabank-verify.io/login,acuse.rar,spam
9001822,bloqueo@hsbc-seguridad.com.mx.co,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca movil.,http://safe-check-login.xyz/auth,comprobante.html,spam
9001522,bloqueo@citibanamex-seguridad.com.co,"Reembolso disponible, confirma tus datos",Confirma tu informacion y actualiza tus preguntas de seguridad.,,comprobante.html,spam
9001455,alerta@hsbc-verify.io,Actualiza tu token de seguridad,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://verify-identidad.link/login,token_instalador.exe,spam
9001334,reintegro@inbursa-ayuda.cc,Recibe bonificación por lealtad,Se requiere un pago unico administrativo para liberar tu paquete.,http://inbursa-ayuda.cc/login,acuse.rar,spam
9000536,servicio.cliente@banbajio.com,Compra con tarjeta terminación ****9206,La domiciliación por $4131.35 se aplicó a tu cuenta ****9206.,https://www.banorte.com/,movimientos.csv,ham
9000106,alertas@citibanamex.com,Notificación de acceso desde nuevo dispositivo,La transferencia programada para 17 de agosto quedó registrada.,https://www.hsbc.com.mx/,,ham
9000069,estado.cuenta@hsbc.com.mx,Actualización de datos completada,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",,,ham
9001584,actualizacion@banbajio-verify.io,Tu cuenta será cerrada en 24 horas,"Para evitar el cierre, inicia sesion y verifica aqui.",http://bit.ly/banco-verify-123,acuse.rar,spam
9001935,reintegro@citibanamex-alerta.support,Recibe bonificación por lealtad,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,,app_seguridad.apk,spam
9000416,servicio.cliente@bancoppel.com,Actualización de datos completada,Has recibido una transferencia por $6146.06 de María López.,https://www.bancoppel.com/,ticket_pago.pdf,ham
9000661,seguridad@scotiabank.com.mx,Programación de transferencia exitosa,Tu código de verificación es 136878. No lo compartas con nadie.,https://www.hsbc.com.mx/,,ham
9001069,identidad@citibanamex.mx-login.safe-verify.com,Confirma tarjeta terminación ****4848,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://short.url/secure-pay,acuse.rar,spam
9001412,bloqueo@citibanamex.mx.reintegro.live,"Reembolso disponible, confirma tus datos",Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://short.url/secure-pay,factura.zip,spam
9001475,actualizacion@ci-bank-identidad.info,Confirma tarjeta terminación ****5511,Valida tu token para mantener activa la banca movil.,,factura.zip,spam
9000498,tokens@afirme.com,Alerta de movimiento en tu cuenta,Tu tarjeta terminación ****1399 está lista en la sucursal seleccionada.,https://www.banregio.com/,estado_cuenta.pdf,ham
9000643,comunicaciones@banorte.com,Tu tarjeta está lista para entrega,Confirmamos el pago por $5766.82 de tu tarjeta terminación ****8075.,https://www.banregio.com/,movimientos.csv,ham
9001012,reintegro@ci-bank.mx-login.safe-verify.com,Comprueba tu dispositivo para continuar,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://mx-account-secure.info/verify,token_instalador.exe,spam
9001846,seguridad@banregio-identidad.info,Confirma tarjeta terminación ****8953,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://update-token.top/session,factura.zip,spam
9001480,alerta@ci-bank.mx.reintegro.live,Verifica tu identidad para evitar suspensión,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,,acuse.rar,spam
9001048,alerta@inbursa-ayuda.cc,Comprueba tu dispositivo para continuar,Inicia sesion para activar tu bonificacion.,http://short.url/secure-pay,factura.zip,spam
9000359,no-reply@afirme.com,Tu tarjeta está lista para entrega,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.bancoazteca.com.mx/,aviso_domiciliacion.pdf,ham
9000165,alertas@ci-bank.com,Compra con tarjeta terminación ****7707,La transferencia programada para 21 de enero quedó registrada.,https://www.cibanco.com/,,ham
9001439,identidad@citibanamex-identidad.info,Verifica tu identidad para evitar suspensión,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://update-token.top/session,,spam
9001174,seguridad@secure-afirme.com-account.org,Confirma tarjeta terminación ****0678,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://secure-afirme.com-account.org/login,,spam
9000023,servicio.cliente@citibanamex.com,Tu tarjeta está lista para entrega,La domiciliación por $1392.58 se aplicó a tu cuenta ****6856.,https://www.santander.com.mx/,movimientos.csv,ham
9001811,reintegro@bancoppel-seguridad.com.co,"Reembolso disponible, confirma tus datos",Inicia sesion para activar tu bonificacion.,http://short.url/secure-pay,acuse.rar,spam
9001960,alerta@banregio-verify.io,Verifica tu identidad para evitar suspensión,"Para evitar el cierre, inicia sesion y verifica aqui.",,factura.zip,spam
9000060,banca.en.linea@santander.com.mx,Transferencia recibida,Confirmamos el pago por $3927.01 de tu tarjeta terminación ****9595.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
9000998,pagos@banorte.com,Estado de cuenta disponible,La domiciliación por $9521.54 se aplicó a tu cuenta ****0736.,,estado_cuenta.pdf,ham
9000301,no-reply@hsbc.com.mx,Actualización de datos completada,La transferencia programada para 5 de abril quedó registrada.,https://www.banregio.com/,movimientos.csv,ham
9001728,verificacion@secure-hsbc.com.mx-account.org,Tu cuenta será cerrada en 24 horas,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://mx-account-secure.info/verify,acuse.rar,spam
9001662,seguridad@citibanamex-seguridad.com.co,Confirma tarjeta terminación ****6384,Confirma tu informacion y actualiza tus preguntas de seguridad.,,comprobante.html,spam
9001910,bloqueo@hsbc-identidad.info,Verifica tu identidad para evitar suspensión,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://short.url/secure-pay,app_seguridad.apk,spam
9000057,comunicaciones@bancoppel.com,Estado de cuenta disponible,La transferencia programada para 25 de junio quedó registrada.,https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
9001390,actualizacion@bancoppel-identidad.info,"Reembolso disponible, confirma tus datos",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://update-token.top/session,factura.zip,spam
9000062,comunicaciones@scotiabank.com.mx,Alerta de movimiento en tu cuenta,Tu estado de cuenta de marzo ya está disponible en banca en línea.,,aviso_domiciliacion.pdf,ham
9001377,noreply@banorte-verify.io,Tu cuenta será cerrada en 24 horas,Confirma tu informacion y actualiza tus preguntas de seguridad.,http://safe-check-login.xyz/auth,token_instalador.exe,spam
9000602,alertas@scotiabank.com.mx,Alerta de movimiento en tu cuenta,La transferencia programada para 16 de abril quedó registrada.,,estado_cuenta.pdf,ham
9000303,tokens@bancoppel.com,Aviso de domiciliación ejecutada,La domiciliación por $2926.63 se aplicó a tu cuenta ****9640.,https://www.citibanamex.com/,estado_cuenta.pdf,ham
9001318,alerta@bancoazteca-verify.io,Comprueba tu dispositivo para continuar,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://bit.ly/banco-verify-123,factura.zip,spam
9000402,servicio.cliente@santander.com.mx,Notificación de acceso desde nuevo dispositivo,La domiciliación por $2392.88 se aplicó a tu cuenta ****0672.,https://www.afirme.com/,,ham
9000584,comunicaciones@inbursa.com,Programación de transferencia exitosa,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.banorte.com/,aviso_domiciliacion.pdf,ham
9000987,seguridad@scotiabank.com.mx,Recordatorio de corte de tarjeta,La transferencia programada para 10 de noviembre quedó registrada.,,comprobante_pago.pdf,ham
9000316,notificaciones@hsbc.com.mx,Estado de cuenta disponible,Has recibido una transferencia por $7085.62 de Luis García.,,comprobante_pago.pdf,ham
9000453,notificaciones@santander.com.mx,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,https://www.scotiabank.com.mx/,,ham
9000755,seguridad@ci-bank.com,Alerta de movimiento en tu cuenta,Has recibido una transferencia por $10717.39 de Carlos Ruiz.,,movimientos.csv,ham
9000719,banca.en.linea@banbajio.com,Confirmación de pago de tarjeta,Tu código de verificación es 251225. No lo compartas con nadie.,https://www.hsbc.com.mx/,,ham
9000223,alertas@bbva.mx,Estado de cuenta disponible,La domiciliación por $3570.29 se aplicó a tu cuenta ****2672.,,aviso_domiciliacion.pdf,ham
9000988,servicio.cliente@ci-bank.com,Recordatorio de corte de tarjeta,"Detectamos un inicio de sesión desde Puebla. Si fuiste tú, ignora este mensaje.",https://www.bancoppel.com/,,ham
9000130,pagos@bbva.mx,Tu tarjeta está lista para entrega,Tu estado de cuenta de septiembre ya está disponible en banca en línea.,,movimientos.csv,ham
9001634,identidad@citibanamex.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Actualiza tu metodo de pago para evitar cargos adicionales.,http://short.url/secure-pay,token_instalador.exe,spam
9000615,comunicaciones@citibanamex.com,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****8046 está lista en la sucursal seleccionada.,https://www.bancoppel.com/,ticket_pago.pdf,ham
9001780,reembolso@citibanamex-ayuda.cc,Verifica tu identidad para evitar suspensión,Se requiere un pago unico administrativo para liberar tu paquete.,http://verify-identidad.link/login,acuse.rar,spam
9000291,soporte@citibanamex.com,Compra con tarjeta terminación ****1424,Tu código de verificación es 348922. No lo compartas con nadie.,,comprobante_pago.pdf,ham
9000369,tokens@bancoazteca.com.mx,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Puebla. Si fuiste tú, ignora este mensaje.",,aviso_domiciliacion.pdf,ham
9001105,reembolso@secure-inbursa.com-account.org,Préstamo aprobado — revise su estatus,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://secure-inbursa.com-account.org/login,app_seguridad.apk,spam
9001424,verificacion@banbajio-identidad.info,Verifica tu identidad para evitar suspensión,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,,app_seguridad.apk,spam
9001343,verificacion@secure-bancoppel.com-account.org,Préstamo aprobado — revise su estatus,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://secure-bancoppel.com-account.org/login,factura.zip,spam
9001034,noreply@citibanamex.mx-login.safe-verify.com,Bloqueo temporal de tu cuenta,Tu reembolso esta listo. Proporciona tus datos bancarios para acreditar.,http://secure-payments.support/confirm,,spam
9000923,notificaciones@scotiabank.com.mx,Recordatorio de corte de tarjeta,Se registró un cargo por $7733.81 en comercio TELMEX el 18 de mayo.,https://www.afirme.com/,comprobante_pago.pdf,ham
9000489,notificaciones@afirme.com,Actualización de datos completada,La transferencia programada para 11 de febrero quedó registrada.,https://www.bancoazteca.com.mx/,movimientos.csv,ham
9000092,pagos@bbva.mx,Transferencia recibida,Se registró un cargo por $3235.97 en comercio CFE el 17 de julio.,https://www.scotiabank.com.mx/,movimientos.csv,ham
9000116,estado.cuenta@banbajio.com,Compra con tarjeta terminación ****6038,Tu código de verificación es 206152. No lo compartas con nadie.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
9001030,reembolso@bancoazteca-identidad.info,Bloqueo temporal de tu cuenta,"Para evitar el cierre, inicia sesion y verifica aqui.",http://verify-identidad.link/login,factura.zip,spam
9001726,noreply@banorte.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Detectamos accesos extranos. Restablece tu contrasena ahora.,http://short.url/secure-pay,token_instalador.exe,spam
9000926,pagos@hsbc.com.mx,Transferencia recibida,Se registró un cargo por $2636.97 en comercio SPOTIFY el 2 de agosto.,https://www.bancoppel.com/,aviso_domiciliacion.pdf,ham
9000731,soporte@banorte.com,Compra con tarjeta terminación ****7930,Tu tarjeta terminación ****7930 está lista en la sucursal seleccionada.,https://www.scotiabank.com.mx/,comprobante_pago.pdf,ham
9000868,soporte@inbursa.com,Tu tarjeta está lista para entrega,La domiciliación por $5511.89 se aplicó a tu cuenta ****2594.,https://www.cibanco.com/,movimientos.csv,ham
9001608,actualizacion@inbursa-seguridad.com.co,Tu cuenta será cerrada en 24 horas,Su prestamo ha sido aprobado. Para revizar su estatus de click al siguiente enlace.,http://safe-check-login.xyz/auth,,spam
9000447,soporte@bancoazteca.com.mx,Programación de transferencia exitosa,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.bbva.mx/,movimientos.csv,ham
