id,remitente,asunto,contenido,enlaces,adjuntos,label
7001341,tokens@banorte.com,Confirmación de pago de tarjeta,Se registró un cargo por $3482.72 en comercio NETFLIX el 22 de diciembre.,https://www.bancoppel.com/,aviso_domiciliacion.pdf,ham
7001232,no-reply@bbva.mx,Alerta de movimiento en tu cuenta,Tu código de verificación es 324980. No lo compartas con nadie.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
7002086,actualizacion@citibanamex-verifica.net,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://bit.ly/banco-verify-123,acuse.rar,spam
7002481,identidad@hsbc-proteccion.top,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://santander-identidad.info/update,factura.zip,spam
7002712,alerta@bancoppel-verify.io,Tu cuenta será cerrada en 24 horas,Detectamos accesos extraños. Restablece tu contraseña ahora.,,comprobante.html,spam
7002745,alerta@santander-identidad.info,Recibe bonificación por lealtad,Inicia sesión para activar tu bonificación.,http://banorte-alerta.support/verify,acuse.rar,spam
7001813,actualizacion@azteca-ayuda.cc,Actualiza tu token de seguridad,"Para evitar el cierre, inicia sesión y verifica aquí.",http://hsbc-proteccion.top/session,acuse.rar,spam
7000959,seguridad@santander.com.mx,Transferencia recibida,La transferencia programada para 10 de febrero quedó registrada.,,ticket_pago.pdf,ham
7002097,verificacion@hsbc-proteccion.top,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://citibanamex-verifica.net/auth,token_instalador.exe,spam
7002732,seguridad@secure-bancoazteca.mx-account.org,Verifica tu identidad para evitar suspensión,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
7000914,pagos@inbursa.com,Notificación de acceso desde nuevo dispositivo,Has recibido una transferencia por $1744.13 de Ana Torres.,,estado_cuenta.pdf,ham
7002470,seguridad@citibanamex-verifica.net,"Actividad inusual, valida tu sesión",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://short.url/secure-pay,,spam
7000399,pagos@ci-bank.com,Transferencia recibida,Se registró un cargo por $11776.95 en comercio AMAZON el 7 de abril.,https://www.scotiabank.com.mx/,comprobante_pago.pdf,ham
7001401,banca.en.linea@inbursa.com,Compra con tarjeta terminación ****8767,Has recibido una transferencia por $978.54 de Sofía Hernández.,,aviso_domiciliacion.pdf,ham
7000041,servicio.cliente@santander.com.mx,Actualización de datos completada,La transferencia programada para 8 de diciembre quedó registrada.,,ticket_pago.pdf,ham
7000754,alertas@banbajio.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.santander.com.mx/,aviso_domiciliacion.pdf,ham
7002274,help-desk@bbva.mx-login.safe-verify.com,Verifica tu identidad para evitar suspensión,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://short.url/secure-pay,comprobante.html,spam
7001427,comunicaciones@afirme.com,Compra con tarjeta terminación ****1252,Se actualizó tu información de contacto correctamente.,https://www.citibanamex.com/,,ham
7000679,pagos@santander.com.mx,Tu tarjeta está lista para entrega,Tu estado de cuenta de agosto ya está disponible en banca en línea.,,,ham
7000002,servicio.cliente@afirme.com,Código de verificación de un solo uso,Tu código de verificación es 412498. No lo compartas con nadie.,https://www.santander.com.mx/,movimientos.csv,ham
7000708,comunicaciones@bbva.mx,Recordatorio de corte de tarjeta,Has recibido una transferencia por $2887.08 de Sofía Hernández.,https://www.inbursa.com/,ticket_pago.pdf,ham
7002820,identidad@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Inicia sesión para activar tu bonificación.,http://secure-bancoazteca.mx-account.org/confirm,,spam
7001933,actualizacion@santander-identidad.info,Acceso no reconocido. Restablece tu contraseña,Actualiza tu método de pago para evitar cargos adicionales.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
7001206,banca.en.linea@santander.com.mx,Actualización de datos completada,"Detectamos un inicio de sesión desde Monterrey. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,aviso_domiciliacion.pdf,ham
7000555,notificaciones@citibanamex.com,Compra con tarjeta terminación ****2116,Tu estado de cuenta de marzo ya está disponible en banca en línea.,https://www.hsbc.com.mx/,ticket_pago.pdf,ham
7000660,comunicaciones@bbva.mx,Confirmación de pago de tarjeta,La domiciliación por $9533.02 se aplicó a tu cuenta ****4163.,https://www.banorte.com/,movimientos.csv,ham
7002181,seguridad@bbva.mx-login.safe-verify.com,"Actividad inusual, valida tu sesión",Valida tu token para mantener activa la banca móvil.,,acuse.rar,spam
7001953,verificacion@bbva-seguridad.mx.co,Tu cuenta será cerrada en 24 horas,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,acuse.rar,spam
7002977,identidad@scotiabank-reclamos.me,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
7002284,verificacion@banamex.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,"Para evitar el cierre, inicia sesión y verifica aquí.",,acuse.rar,spam
7001660,verificacion@azteca-ayuda.cc,"Pago rechazado, actualiza tu método",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://santander-identidad.info/update,app_seguridad.apk,spam
7002249,verificacion@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Inicia sesión para activar tu bonificación.,http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
7000898,banca.en.linea@banregio.com,Compra con tarjeta terminación ****3864,Tu código de verificación es 685086. No lo compartas con nadie.,https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
7000533,notificaciones@bbva.mx,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.inbursa.com/,movimientos.csv,ham
7002646,reintegro@secure-bancoazteca.mx-account.org,Actualiza tu token de seguridad,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://short.url/secure-pay,,spam
7000044,tokens@citibanamex.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de junio ya está disponible en banca en línea.,https://www.banregio.com/,movimientos.csv,ham
7002915,verificacion@bbva.mx-login.safe-verify.com,Tu cuenta será cerrada en 24 horas,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
7000300,soporte@bancoazteca.com.mx,Compra con tarjeta terminación ****5677,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
7000774,alertas@banbajio.com,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.bancoppel.com/,aviso_domiciliacion.pdf,ham
7002366,soporte@santander-identidad.info,Recibe bonificación por lealtad,Actualiza tu método de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,,spam
7001818,noreply@bancoppel-verify.io,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,app_seguridad.apk,spam
7001163,servicio.cliente@banbajio.com,Transferencia recibida,Has recibido una transferencia por $9065.63 de Carlos Ruiz.,,estado_cuenta.pdf,ham
7000718,servicio.cliente@scotiabank.com.mx,Tu tarjeta está lista para entrega,Confirmamos el pago por $5188.63 de tu tarjeta terminación ****1202.,,ticket_pago.pdf,ham
7002477,identidad@hsbc-proteccion.top,Actualiza tu token de seguridad,Actualiza tu método de pago para evitar cargos adicionales.,http://santander-identidad.info/update,,spam
7001337,comunicaciones@banorte.com,Recordatorio de corte de tarjeta,La transferencia programada para 26 de enero quedó registrada.,,ticket_pago.pdf,ham
7001224,servicio.cliente@ci-bank.com,Compra con tarjeta terminación ****4031,Tu estado de cuenta de abril ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,movimientos.csv,ham
7001526,seguridad@azteca-ayuda.cc,Confirma tarjeta terminación ****6952,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://short.url/secure-pay,app_seguridad.apk,spam
7000480,no-reply@citibanamex.com,Transferencia recibida,Tu estado de cuenta de junio ya está disponible en banca en línea.,,,ham
7001349,alertas@banbajio.com,Actualización de datos completada,Tu código de verificación es 301343. No lo compartas con nadie.,https://www.afirme.com/,estado_cuenta.pdf,ham
7002970,noreply@bancoppel-verify.io,Comprueba tu dispositivo para continuar,Confirma tu información y actualiza tus preguntas de seguridad.,http://bit.ly/banco-verify-123,factura.zip,spam
7000355,tokens@afirme.com,Compra con tarjeta terminación ****0404,"Detectamos un inicio de sesión desde Tijuana. Si fuiste tú, ignora este mensaje.",,aviso_domiciliacion.pdf,ham
7001795,identidad@banorte-alerta.support,Bloqueo temporal de tu cuenta,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva.mx-login.safe-verify.com/ingreso,factura.zip,spam
7000535,tokens@banorte.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde Mérida. Si fuiste tú, ignora este mensaje.",https://www.afirme.com/,,ham
7001546,reembolso@bbva.mx-login.safe-verify.com,"Reembolso disponible, confirma tus datos",Se requiere un pago único administrativo para liberar tu paquete.,,comprobante.html,spam
7001101,comunicaciones@bancoppel.com,Compra con tarjeta terminación ****9555,Confirmamos el pago por $5938.79 de tu tarjeta terminación ****9555.,https://www.banbajio.com/,aviso_domiciliacion.pdf,ham
7001694,reembolso@hsbc-proteccion.top,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
7002626,reembolso@banorte-alerta.support,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,factura.zip,spam
7002561,seguridad@hsbc-proteccion.top,Bloqueo temporal de tu cuenta,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,,,spam
7000432,soporte@banorte.com,Código de verificación de un solo uso,Tu estado de cuenta de febrero ya está disponible en banca en línea.,https://www.cibanco.com/,estado_cuenta.pdf,ham
7000964,comunicaciones@ci-bank.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Toluca. Si fuiste tú, ignora este mensaje.",https://www.bbva.mx/,,ham
7000525,banca.en.linea@santander.com.mx,Recordatorio de corte de tarjeta,Confirmamos el pago por $10452.40 de tu tarjeta terminación ****7964.,https://www.bbva.mx/,aviso_domiciliacion.pdf,ham
7000689,alertas@banregio.com,Actualización de datos completada,La domiciliación por $8225.80 se aplicó a tu cuenta ****8440.,https://www.bancoazteca.com.mx/,estado_cuenta.pdf,ham
7000186,tokens@inbursa.com,Estado de cuenta disponible,Se registró un cargo por $3519.66 en comercio SPOTIFY el 23 de octubre.,https://www.bancoppel.com/,ticket_pago.pdf,ham
7001884,actualizacion@santander-identidad.info,"Reembolso disponible, confirma tus datos",Actualiza tu método de pago para evitar cargos adicionales.,http://banorte-alerta.support/verify,acuse.rar,spam
7000573,banca.en.linea@hsbc.com.mx,Notificación de acceso desde nuevo dispositivo,Tu código de verificación es 017506. No lo compartas con nadie.,https://www.banregio.com/,aviso_domiciliacion.pdf,ham
7001808,help-desk@bancoppel-verify.io,Recibe bonificación por lealtad,Se requiere un pago único administrativo para liberar tu paquete.,http://hsbc-proteccion.top/session,factura.zip,spam
7002199,bloqueo@banamex.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Se requiere un pago único administrativo para liberar tu paquete.,http://citibanamex-verifica.net/auth,factura.zip,spam
7000196,no-reply@bbva.mx,Recordatorio de corte de tarjeta,Tu estado de cuenta de diciembre ya está disponible en banca en línea.,,movimientos.csv,ham
7001528,verificacion@hsbc-proteccion.top,Tu cuenta será cerrada en 24 horas,"Para evitar el cierre, inicia sesión y verifica aquí.",http://secure-bancoazteca.mx-account.org/confirm,factura.zip,spam
7002271,reintegro@citibanamex-verifica.net,Verifica tu identidad para evitar suspensión,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://bit.ly/banco-verify-123,token_instalador.exe,spam
7000989,notificaciones@bancoppel.com,Transferencia recibida,La transferencia programada para 23 de agosto quedó registrada.,,estado_cuenta.pdf,ham
7002535,help-desk@citibanamex-verifica.net,Actualiza tu token de seguridad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,acuse.rar,spam
7002748,seguridad@azteca-ayuda.cc,Verifica tu identidad para evitar suspensión,"Para evitar el cierre, inicia sesión y verifica aquí.",http://banorte-alerta.support/verify,,spam
7002615,actualizacion@banorte-alerta.support,"Actividad inusual, valida tu sesión",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://short.url/secure-pay,,spam
7000639,notificaciones@ci-bank.com,Código de verificación de un solo uso,Tu tarjeta terminación ****5444 está lista en la sucursal seleccionada.,https://www.banregio.com/,estado_cuenta.pdf,ham
7002653,alerta@hsbc-proteccion.top,Actualiza tu token de seguridad,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://citibanamex-verifica.net/auth,token_instalador.exe,spam
7000515,estado.cuenta@bbva.mx,Estado de cuenta disponible,La domiciliación por $7570.05 se aplicó a tu cuenta ****6939.,,,ham
7002026,bloqueo@citibanamex-verifica.net,Comprueba tu dispositivo para continuar,Confirma tu información y actualiza tus preguntas de seguridad.,http://hsbc-proteccion.top/session,acuse.rar,spam
7002140,reembolso@bancoppel-verify.io,Confirma tarjeta terminación ****5032,Inicia sesión para activar tu bonificación.,http://citibanamex-verifica.net/auth,comprobante.html,spam
7001287,tokens@bbva.mx,Aviso de domiciliación ejecutada,"Detectamos un inicio de sesión desde Guadalajara. Si fuiste tú, ignora este mensaje.",https://www.scotiabank.com.mx/,aviso_domiciliacion.pdf,ham
7002270,help-desk@banregio-seguro.su,"Reembolso disponible, confirma tus datos",Confirma tu información y actualiza tus preguntas de seguridad.,http://short.url/secure-pay,acuse.rar,spam
7001065,no-reply@bancoazteca.com.mx,Confirmación de pago de tarjeta,Has recibido una transferencia por $10555.18 de Ana Torres.,https://www.santander.com.mx/,ticket_pago.pdf,ham
7001348,no-reply@hsbc.com.mx,Notificación de acceso desde nuevo dispositivo,Tu estado de cuenta de agosto ya está disponible en banca en línea.,,,ham
7000877,seguridad@citibanamex.com,Notificación de acceso desde nuevo dispositivo,"Detectamos un inicio de sesión desde Querétaro. Si fuiste tú, ignora este mensaje.",https://www.banregio.com/,movimientos.csv,ham
7002387,identidad@banorte-alerta.support,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
7002305,verificacion@azteca-ayuda.cc,"Actividad inusual, valida tu sesión",Actualiza tu método de pago para evitar cargos adicionales.,http://bbva-seguridad.mx.co/login,app_seguridad.apk,spam
7001216,tokens@inbursa.com,Código de verificación de un solo uso,Tu tarjeta terminación ****0449 está lista en la sucursal seleccionada.,https://www.banorte.com/,,ham
7000919,seguridad@scotiabank.com.mx,Compra con tarjeta terminación ****1380,Confirmamos el pago por $10180.72 de tu tarjeta terminación ****1380.,https://www.citibanamex.com/,movimientos.csv,ham
7002705,reembolso@banamex.mx.reintegro.live,Bloqueo temporal de tu cuenta,Inicia sesión para activar tu bonificación.,http://hsbc-proteccion.top/session,factura.zip,spam
7001139,seguridad@inbursa.com,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.cibanco.com/,comprobante_pago.pdf,ham
7000294,soporte@bancoppel.com,Notificación de acceso desde nuevo dispositivo,Tu tarjeta terminación ****3135 está lista en la sucursal seleccionada.,https://www.inbursa.com/,estado_cuenta.pdf,ham
7002551,actualizacion@banorte-alerta.support,Actualiza tu token de seguridad,Valida tu token para mantener activa la banca móvil.,http://short.url/secure-pay,factura.zip,spam
7001198,comunicaciones@santander.com.mx,Confirmación de pago de tarjeta,Tu código de verificación es 472320. No lo compartas con nadie.,https://www.banregio.com/,comprobante_pago.pdf,ham
7001301,banca.en.linea@bbva.mx,Actualización de datos completada,Confirmamos el pago por $2012.83 de tu tarjeta terminación ****8614.,https://www.hsbc.com.mx/,ticket_pago.pdf,ham
7000280,pagos@citibanamex.com,Recordatorio de corte de tarjeta,Se registró un cargo por $2503.87 en comercio NETFLIX el 20 de diciembre.,,estado_cuenta.pdf,ham
7002195,identidad@bbva-seguridad.mx.co,Comprueba tu dispositivo para continuar,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
7000413,seguridad@afirme.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de agosto ya está disponible en banca en línea.,,aviso_domiciliacion.pdf,ham
7000620,tokens@scotiabank.com.mx,Notificación de acceso desde nuevo dispositivo,Tu tarjeta terminación ****1693 está lista en la sucursal seleccionada.,https://www.santander.com.mx/,movimientos.csv,ham
7001692,reintegro@citibanamex-verifica.net,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",,,spam
7001220,estado.cuenta@inbursa.com,Actualización de datos completada,Tu tarjeta terminación ****6924 está lista en la sucursal seleccionada.,https://www.banbajio.com/,,ham
7002329,reintegro@azteca-ayuda.cc,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",http://hsbc-proteccion.top/session,factura.zip,spam
7000268,seguridad@banregio.com,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.banorte.com/,,ham
7000284,no-reply@bbva.mx,Recordatorio de corte de tarjeta,Confirmamos el pago por $6306.88 de tu tarjeta terminación ****8396.,https://www.banorte.com/,,ham
7002707,reintegro@banorte-alerta.support,Recibe bonificación por lealtad,Actualiza tu método de pago para evitar cargos adicionales.,http://bbva.mx-login.safe-verify.com/ingreso,comprobante.html,spam
7001180,soporte@banorte.com,Actualización de datos completada,Tu estado de cuenta de febrero ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
7001891,actualizacion@scotiabank-reclamos.me,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
7002303,bloqueo@santander-identidad.info,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://hsbc-proteccion.top/session,,spam
7002515,bloqueo@banorte-alerta.support,Tu cuenta será cerrada en 24 horas,Actualiza tu método de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,comprobante.html,spam
7002000,help-desk@banregio-seguro.su,Confirma tarjeta terminación ****1633,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,factura.zip,spam
7001637,help-desk@scotiabank-reclamos.me,Comprueba tu dispositivo para continuar,Actualiza tu método de pago para evitar cargos adicionales.,,,spam
7002776,reintegro@bancoppel-verify.io,"Actividad inusual, valida tu sesión",Actualiza tu método de pago para evitar cargos adicionales.,,app_seguridad.apk,spam
7001993,reembolso@banorte-alerta.support,"Pago rechazado, actualiza tu método","Para evitar el cierre, inicia sesión y verifica aquí.",http://bbva.mx-login.safe-verify.com/ingreso,factura.zip,spam
7000695,estado.cuenta@santander.com.mx,Actualización de datos completada,Se actualizó tu información de contacto correctamente.,https://www.santander.com.mx/,,ham
7001703,alerta@hsbc-proteccion.top,Recibe bonificación por lealtad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,,comprobante.html,spam
7002420,seguridad@banorte-alerta.support,"Reembolso disponible, confirma tus datos",Actualiza tu método de pago para evitar cargos adicionales.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
7000481,pagos@santander.com.mx,Programación de transferencia exitosa,Tu tarjeta terminación ****1340 está lista en la sucursal seleccionada.,https://www.afirme.com/,movimientos.csv,ham
7001079,no-reply@afirme.com,Notificación de acceso desde nuevo dispositivo,Tu tarjeta terminación ****7443 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
7000114,estado.cuenta@bancoppel.com,Recordatorio de corte de tarjeta,Se registró un cargo por $7312.98 en comercio UBER el 14 de agosto.,https://www.cibanco.com/,comprobante_pago.pdf,ham
7001801,help-desk@scotiabank-reclamos.me,Acceso no reconocido. Restablece tu contraseña,Inicia sesión para activar tu bonificación.,http://citibanamex-verifica.net/auth,acuse.rar,spam
7001862,actualizacion@scotiabank-reclamos.me,Verifica tu identidad para evitar suspensión,Confirma tu información y actualiza tus preguntas de seguridad.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
7002851,noreply@secure-bancoazteca.mx-account.org,"Pago rechazado, actualiza tu método",Inicia sesión para activar tu bonificación.,http://santander-identidad.info/update,app_seguridad.apk,spam
7001426,notificaciones@afirme.com,Programación de transferencia exitosa,La transferencia programada para 12 de febrero quedó registrada.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
7001837,bloqueo@banregio-seguro.su,"Actividad inusual, valida tu sesión",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://hsbc-proteccion.top/session,,spam
7001036,no-reply@ci-bank.com,Alerta de movimiento en tu cuenta,La transferencia programada para 4 de abril quedó registrada.,https://www.cibanco.com/,,ham
